"url","indexed","published","search_indexed","title_snippet","content_snippet","title","content","root_url","domain_url","host_url","parent_url","lang","porn_level","fluency_level","spam_level","sentiment","source_type","post_type","cluster_id","meta_cluster_id","tags_internal","tags_marking","tags_customer","entity_urls","images.url","images.width","images.height","images.legend","videos.url","videos.width","videos.height","videos.legend","pagemonitoring_sitemon_siteid","matched_profile","article_extended_attributes.facebook_shares","article_extended_attributes.facebook_likes","article_extended_attributes.twitter_retweets","article_extended_attributes.url_views","article_extended_attributes.pinterest_likes","article_extended_attributes.pinterest_pins","article_extended_attributes.pinterest_repins","article_extended_attributes.youtube_views","article_extended_attributes.youtube_likes","article_extended_attributes.youtube_dislikes","article_extended_attributes.instagram_likes","article_extended_attributes.twitter_shares","article_extended_attributes.num_comments","source_extended_attributes.alexa_pageviews","source_extended_attributes.facebook_followers","source_extended_attributes.twitter_followers","source_extended_attributes.instagram_followers","source_extended_attributes.pinterest_followers","extra_article_attributes.world_data.continent","extra_article_attributes.world_data.country","extra_article_attributes.world_data.country_code","extra_article_attributes.world_data.region","extra_article_attributes.world_data.city","extra_article_attributes.world_data.longitude","extra_article_attributes.world_data.latitude","extra_author_attributes.id","extra_author_attributes.type","extra_author_attributes.name","extra_author_attributes.birthdate.date","extra_author_attributes.birthdate.resolution","extra_author_attributes.gender","extra_author_attributes.image_url","extra_author_attributes.short_name","extra_author_attributes.url","extra_author_attributes.world_data.continent","extra_author_attributes.world_data.country","extra_author_attributes.world_data.country_code","extra_author_attributes.world_data.region","extra_author_attributes.world_data.city","extra_author_attributes.world_data.longitude","extra_author_attributes.world_data.latitude","extra_source_attributes.world_data.continent","extra_source_attributes.world_data.country","extra_source_attributes.world_data.country_code","extra_source_attributes.world_data.region","extra_source_attributes.world_data.city","extra_source_attributes.world_data.longitude","extra_source_attributes.world_data.latitude","engagement","reach","retweets"
"http://twitter.com/TRENDING_NOW_/status/542715321509879808","10/12/2014 17:19","10/12/2014 17:19","10/12/2014 18:38",NA,"『グリーンピースが「ナスカの地上絵」のそばに巨大な落書きをしペルー政府激怒！』トレンディングなう｜trending-now-so-net.blog.so-net.ne.jp/2014-12-11",NA,"『グリーンピースが「ナスカの地上絵」のそばに巨大な落書きをしペルー政府激怒！』トレンディングなう｜http://t.co/XtB1HcmDdv","http://twitter.com/TRENDING_NOW_/","http://twitter.com/","http://twitter.com/","http://twitter.com/TRENDING_NOW_/status/542715321509879808","ja",0,100,0,0,"SOCIALMEDIA,SOCIALMEDIA_TWITTER","LINK",NA,NA,"","",NA,"[{""expended_url"":""http://trending-now-so-net.blog.so-net.ne.jp/2014-12-11"",""display_url"":""trending-now-so-net.blog.so-net.ne.jp/2014-12-11"",""url"":""http://t.co/XtB1HcmDdv""}]","",0,0,NA,NA,0,0,NA,NA,"FILTER / Cop20 / Nazca,SEARCH / Greenpeace / Greenpeace",0,0,70,0,0,0,0,0,0,0,0,0,0,4.324e+09,0,112,0,0,"","","","","",0,0,"tw:2892390091",NA,"トレンディングなう",0,"DAY","UNKNOWN","http://pbs.twimg.com/profile_images/530399032493879296/Ti9WuXfF_normal.png","TRENDING_NOW_",NA,"Asia","Japan","jp","Tokyo","Tokyo",139.751407429,35.6850169058,"Asia","Japan","jp","Tokyo","Tokyo",139.751407429,35.6850169058,70,112,"70"
"http://twitter.com/Himazin88/status/542715258633072640","10/12/2014 17:19","10/12/2014 17:19","10/12/2014 18:06",NA,"痛いニュース(ﾉ∀`):グリーンピースが「ナスカの地上絵」付近に巨大落書き　ペルー政府激怒「深刻な影響があった」 blog.livedoor.jp/dqnplus/archiv…　轟いたのは悪名だけか",NA,"痛いニュース(ﾉ∀`):グリーンピースが「ナスカの地上絵」付近に巨大落書き　ペルー政府激怒「深刻な影響があった」 http://t.co/zkVHIDHoBv　轟いたのは悪名だけか","http://twitter.com/Himazin88/","http://twitter.com/","http://twitter.com/","http://twitter.com/Himazin88/status/542715258633072640","ja",0,100,0,0,"SOCIALMEDIA,SOCIALMEDIA_TWITTER","LINK",NA,NA,"","",NA,"[{""expended_url"":""http://blog.livedoor.jp/dqnplus/archives/1820861.html"",""display_url"":""blog.livedoor.jp/dqnplus/archiv…"",""url"":""http://t.co/zkVHIDHoBv""}]","",0,0,NA,NA,0,0,NA,NA,"FILTER / Cop20 / Nazca,SEARCH / Greenpeace / Greenpeace",0,0,5,0,0,0,0,0,0,0,0,0,0,4.324e+09,0,4053,0,0,"","","","","",0,0,"tw:51104147",NA,"サチト",0,"DAY","UNKNOWN","http://pbs.twimg.com/profile_images/493460824183160832/GC0f2oWz_normal.png","Himazin88",NA,"Asia","Japan","jp","Tokyo","Tokyo",139.751407429,35.6850169058,"Asia","Japan","jp","Tokyo","Tokyo",139.751407429,35.6850169058,5,4053,"5"
"http://twitter.com/babi_sano/status/542707567529451520","10/12/2014 16:49","10/12/2014 16:49","10/12/2014 17:16",NA,"グリーンピースもあれだろ．自分たちを「正義」だと思い込んでる系だろ． ◆「深刻な影響があった」とペルー政府も激怒 「ナスカの地上絵」付近に巨大メッセージ 環境団体の責任追及 - 産経ニュース sankei.com/world/news/141… @Sankei_newsさんから",NA,"グリーンピースもあれだろ．自分たちを「正義」だと思い込んでる系だろ． ◆「深刻な影響があった」とペルー政府も激怒 「ナスカの地上絵」付近に巨大メッセージ 環境団体の責任追及 - 産経ニュース http://t.co/ojJOSQEOvx @Sankei_newsさんから","http://twitter.com/babi_sano/","http://twitter.com/","http://twitter.com/","http://twitter.com/babi_sano/status/542707567529451520","ja",0,100,0,0,"SOCIALMEDIA,SOCIALMEDIA_TWITTER","LINK",NA,NA,"","",NA,"[{""expended_url"":""http://www.sankei.com/world/news/141210/wor1412100033-n1.html"",""display_url"":""sankei.com/world/news/141…"",""url"":""http://t.co/ojJOSQEOvx""}]","",0,0,NA,NA,0,0,NA,NA,"FILTER / Cop20 / Nazca,SEARCH / Greenpeace / Greenpeace",0,0,4,0,0,0,0,0,0,0,0,0,0,4.324e+09,0,2636,0,0,"","","","","",0,0,"tw:118764647",NA,"バビッチ★佐野＠椿事件って何だっけ",0,"DAY","UNKNOWN","http://pbs.twimg.com/profile_images/378800000230461970/e09ec14cc101a95c75565e8fb78bea8d_normal.jpeg","babi_sano",NA,"Asia","Japan","jp","Tokyo","Tokyo",139.751407429,35.6850169058,"Asia","Japan","jp","Tokyo","Tokyo",139.751407429,35.6850169058,4,2636,"4"
"http://twitter.com/hatebu/status/542706869966340096","10/12/2014 16:46","10/12/2014 16:46","10/12/2014 18:18",NA,"痛いニュース(ﾉ∀`) : グリーンピースが「ナスカの地上絵」付近に巨大落書き　ペルー政府激怒「... (50 users) bit.ly/1yzYcMj 18件のコメント b.hatena.ne.jp/entry/blog.liv… pic.twitter.com/UwXI4gChj5",NA,"痛いニュース(ﾉ∀`) : グリーンピースが「ナスカの地上絵」付近に巨大落書き　ペルー政府激怒「... (50 users) http://t.co/xFnnE0hocn 18件のコメント http://t.co/QqeNy0ykss http://t.co/UwXI4gChj5","http://twitter.com/hatebu/","http://twitter.com/","http://twitter.com/","http://twitter.com/hatebu/status/542706869966340096","ja",0,100,0,0,"SOCIALMEDIA,SOCIALMEDIA_TWITTER","IMAGE",NA,NA,"hasImage","",NA,"[{""expended_url"":""http://twitter.com/hatebu/status/542706869966340096/photo/1"",""display_url"":""pic.twitter.com/UwXI4gChj5"",""url"":""http://t.co/UwXI4gChj5""},{""expended_url"":""http://bit.ly/1yzYcMj"",""display_url"":""bit.ly/1yzYcMj"",""url"":""http://t.co/xFnnE0hocn""},{""expended_url"":""http://b.hatena.ne.jp/entry/blog.livedoor.jp/dqnplus/archives/1820861.html"",""display_url"":""b.hatena.ne.jp/entry/blog.liv…"",""url"":""http://t.co/QqeNy0ykss""}]","http://pbs.twimg.com/media/B4gVBc5CEAEZENG.jpg",0,0,NA,NA,0,0,NA,NA,"FILTER / Cop20 / Nazca,SEARCH / Greenpeace / Greenpeace",0,0,121,0,0,0,0,0,0,0,0,0,0,4.324e+09,0,94075,0,0,"","","","","",0,0,"tw:2632291",NA,"はてなブックマーク::Hotentry",0,"DAY","UNKNOWN","http://pbs.twimg.com/profile_images/378800000383509765/32c1dba484eb35e1d1c904e4ea729541_normal.png","hatebu",NA,"Asia","Japan","jp","Tokyo","Tokyo",139.751407429,35.6850169058,"Asia","Japan","jp","Tokyo","Tokyo",139.751407429,35.6850169058,121,94075,"121"
"http://twitter.com/hatebu/status/542706847841390593","10/12/2014 16:46","10/12/2014 16:46","10/12/2014 17:13",NA,"ナスカの地上絵に落書き　グリーンピースをペルー政府が処罰へ【画像】 (53 users) huff.to/1scMVEV 24件のコメント b.hatena.ne.jp/entry/www.huff… pic.twitter.com/o8MWF6wSds",NA,"ナスカの地上絵に落書き　グリーンピースをペルー政府が処罰へ【画像】 (53 users) http://t.co/kBJxTApduj 24件のコメント http://t.co/fKNimAzIbj http://t.co/o8MWF6wSds","http://twitter.com/hatebu/","http://twitter.com/","http://twitter.com/","http://twitter.com/hatebu/status/542706847841390593","ja",0,100,0,0,"SOCIALMEDIA,SOCIALMEDIA_TWITTER","IMAGE",NA,NA,"hasImage","",NA,"[{""expended_url"":""http://twitter.com/hatebu/status/542706847841390593/photo/1"",""display_url"":""pic.twitter.com/o8MWF6wSds"",""url"":""http://t.co/o8MWF6wSds""},{""expended_url"":""http://huff.to/1scMVEV"",""display_url"":""huff.to/1scMVEV"",""url"":""http://t.co/kBJxTApduj""},{""expended_url"":""http://b.hatena.ne.jp/entry/www.huffingtonpost.jp/2014/12/10/nazca-lines-greenpeace_n_6299814.html"",""display_url"":""b.hatena.ne.jp/entry/www.huff…"",""url"":""http://t.co/fKNimAzIbj""}]","http://pbs.twimg.com/media/B4gVAKlCMAAcdwP.jpg",0,0,NA,NA,0,0,NA,NA,"FILTER / Cop20 / Nazca,SEARCH / Greenpeace / Greenpeace",0,0,426,0,0,0,0,0,0,0,0,0,0,4.324e+09,0,94075,0,0,"","","","","",0,0,"tw:2632291",NA,"はてなブックマーク::Hotentry",0,"DAY","UNKNOWN","http://pbs.twimg.com/profile_images/378800000383509765/32c1dba484eb35e1d1c904e4ea729541_normal.png","hatebu",NA,"Asia","Japan","jp","Tokyo","Tokyo",139.751407429,35.6850169058,"Asia","Japan","jp","Tokyo","Tokyo",139.751407429,35.6850169058,426,94075,"426"
"http://twitter.com/pSatoYukari/status/542702064908791809","10/12/2014 16:27","10/12/2014 16:27","10/12/2014 18:08",NA,"【グリーンピースの文化財破壊】 #グリーンピース は数々の犯罪を行うが、ナスカの地上絵を踏み荒す行為は、宗教の原理主義者が異教の文化財を破壊するが如く、排他的な独自の論でしかない。彼らは裁判で間抜けな屁理屈を言った後に有罪となるだろう。彼らへの寄付者が一番の愚者、連帯責任がある。",NA,"【グリーンピースの文化財破壊】 #グリーンピース は数々の犯罪を行うが、ナスカの地上絵を踏み荒す行為は、宗教の原理主義者が異教の文化財を破壊するが如く、排他的な独自の論でしかない。彼らは裁判で間抜けな屁理屈を言った後に有罪となるだろう。彼らへの寄付者が一番の愚者、連帯責任がある。","http://twitter.com/pSatoYukari/","http://twitter.com/","http://twitter.com/","http://twitter.com/pSatoYukari/status/542702064908791809","ja",0,100,0,0,"SOCIALMEDIA,SOCIALMEDIA_TWITTER","TEXT",NA,NA,"","",NA,"[]","",0,0,NA,NA,0,0,NA,NA,"SEARCH / Greenpeace / Greenpeace,FILTER / Cop20 / Nazca",0,0,6,0,0,0,0,0,0,0,0,0,0,4.324e+09,0,169,0,0,"","","","","",0,0,"tw:230200365",NA,"pﾆｾ佐藤ゆかり＠イルカはごはん",0,"DAY","UNKNOWN","http://pbs.twimg.com/profile_images/541106629505085441/DPC9SRpo_normal.jpeg","pSatoYukari",NA,"Asia","Japan","jp","Tokyo","Tokyo",139.751407429,35.6850169058,"Asia","Japan","jp","Tokyo","Tokyo",139.751407429,35.6850169058,6,169,"6"
"http://twitter.com/kouki_izumi/status/542699173347217408","10/12/2014 16:15","10/12/2014 16:15","10/12/2014 16:31",NA,"絶対グリーンピースに悪評なすりつけるなりすましだと思ってたら公式に認めてきたので鼻水たらしてる | プレスリリース： COP20開催中における、グリーンピースの「ナスカの地上絵」付近での活動について | 国際環境NGOグリーンピース bit.ly/1vO8wDn",NA,"絶対グリーンピースに悪評なすりつけるなりすましだと思ってたら公式に認めてきたので鼻水たらしてる | プレスリリース： COP20開催中における、グリーンピースの「ナスカの地上絵」付近での活動について | 国際環境NGOグリーンピース http://t.co/xhrM3Q1iSA","http://twitter.com/kouki_izumi/","http://twitter.com/","http://twitter.com/","http://twitter.com/kouki_izumi/status/542699173347217408","ja",0,100,0,0,"SOCIALMEDIA,SOCIALMEDIA_TWITTER","LINK",NA,NA,"","",NA,"[{""expended_url"":""http://bit.ly/1vO8wDn"",""display_url"":""bit.ly/1vO8wDn"",""url"":""http://t.co/xhrM3Q1iSA""}]","",0,0,NA,NA,0,0,NA,NA,"FILTER / Cop20 / Nazca,SEARCH / Greenpeace / Greenpeace",0,0,30,0,0,0,0,0,0,0,0,0,0,4.324e+09,0,2732,0,0,"","","","","",0,0,"tw:43916892",NA,"和泉幸奇＠二日目ノ-37ab",0,"DAY","UNKNOWN","http://pbs.twimg.com/profile_images/531803172772147201/aNmDtPcy_normal.png","kouki_izumi",NA,"Asia","Japan","jp","Tokyo","Tokyo",139.751407429,35.6850169058,"Asia","Japan","jp","Tokyo","Tokyo",139.751407429,35.6850169058,30,2732,"30"
"http://twitter.com/misogram/status/542698871365726208","10/12/2014 16:14","10/12/2014 16:14","10/12/2014 16:29",NA,"最悪だ RT グリーンピースが「ナスカの地上絵」付近に巨大落書き　ペルー政府激怒「深刻な影響があった」:痛いニュース(ﾉ∀`) blog.livedoor.jp/dqnplus/archiv…",NA,"最悪だ RT グリーンピースが「ナスカの地上絵」付近に巨大落書き　ペルー政府激怒「深刻な影響があった」:痛いニュース(ﾉ∀`) http://t.co/P7m7zNsxnl","http://twitter.com/misogram/","http://twitter.com/","http://twitter.com/","http://twitter.com/misogram/status/542698871365726208","ja",0,100,0,0,"SOCIALMEDIA,SOCIALMEDIA_TWITTER","LINK",NA,NA,"","",NA,"[{""expended_url"":""http://blog.livedoor.jp/dqnplus/archives/1820861.html"",""display_url"":""blog.livedoor.jp/dqnplus/archiv…"",""url"":""http://t.co/P7m7zNsxnl""}]","",0,0,NA,NA,0,0,NA,NA,"FILTER / Cop20 / Nazca,SEARCH / Greenpeace / Greenpeace",0,0,10,0,0,0,0,0,0,0,0,0,0,4.324e+09,0,1176,0,0,"","","","","",0,0,"tw:30887487",NA,"味噌グラム",0,"DAY","UNKNOWN","http://pbs.twimg.com/profile_images/2475031125/i4hqcjmu9kaepmmhge7n_normal.png","misogram",NA,"Asia","Japan","jp","Tokyo","Tokyo",139.751407429,35.6850169058,"Asia","Japan","jp","Tokyo","Tokyo",139.751407429,35.6850169058,10,1176,"10"
"http://twitter.com/bibourokuz/status/542698634929012736","10/12/2014 16:13","10/12/2014 16:13","10/12/2014 16:28",NA,"痛いニュース(ﾉ∀`)グリーンピースが「ナスカの地上絵」に巨大落書き　ペルー政府激怒「深刻な影響があった」blog.livedoor.jp/dqnplus/archiv…キチガイ左翼はどの国でも自分勝手にふるまうクソガキ！低能！布が飛ばないように土掘る pic.twitter.com/P06KlUo3FO",NA,"痛いニュース(ﾉ∀`)グリーンピースが「ナスカの地上絵」に巨大落書き　ペルー政府激怒「深刻な影響があった」http://t.co/KQtdqEsjz1キチガイ左翼はどの国でも自分勝手にふるまうクソガキ！低能！布が飛ばないように土掘る http://t.co/P06KlUo3FO","http://twitter.com/bibourokuz/","http://twitter.com/","http://twitter.com/","http://twitter.com/bibourokuz/status/542698634929012736","ja",0,100,0,0,"SOCIALMEDIA,SOCIALMEDIA_TWITTER","IMAGE",NA,NA,"hasImage","",NA,"[{""expended_url"":""http://twitter.com/bibourokuz/status/542698634929012736/photo/1"",""display_url"":""pic.twitter.com/P06KlUo3FO"",""url"":""http://t.co/P06KlUo3FO""},{""expended_url"":""http://blog.livedoor.jp/dqnplus/archives/1820861.html"",""display_url"":""blog.livedoor.jp/dqnplus/archiv…"",""url"":""http://t.co/KQtdqEsjz1""}]","http://pbs.twimg.com/media/B4gNgEeIMAAVL1x.jpg",0,0,NA,NA,0,0,NA,NA,"FILTER / Cop20 / Nazca,SEARCH / Greenpeace / Greenpeace",0,0,23,0,0,0,0,0,0,0,0,0,0,4.324e+09,0,1024,0,0,"Asia","Japan","jp","Tokyo","Tokyo",139.751407429,35.6850169058,"tw:325365657",NA,"bibourokuz",0,"DAY","UNKNOWN","http://pbs.twimg.com/profile_images/430242827620990977/e879Ku1-_normal.jpeg","bibourokuz",NA,"Asia","Japan","jp","Tokyo","Tokyo",139.751407429,35.6850169058,"Asia","Japan","jp","Tokyo","Tokyo",139.751407429,35.6850169058,23,1024,"23"
"http://twitter.com/nomurahds/status/542696658354438146","10/12/2014 16:06","10/12/2014 16:05","10/12/2014 16:17",NA,"「深刻な影響があった」とペルー政府も激怒　「ナスカの地上絵」付近に巨大メッセージ　環境団体の責任追及sankei.com/world/news/141… グリーンピースが９日までに、世界遺産「ナスカの地上絵」の付近で、布で作った文字を並べて気候変動に関する巨大メッセージを伝えた。",NA,"「深刻な影響があった」とペルー政府も激怒　「ナスカの地上絵」付近に巨大メッセージ　環境団体の責任追及http://t.co/YxDUOxYuWu グリーンピースが９日までに、世界遺産「ナスカの地上絵」の付近で、布で作った文字を並べて気候変動に関する巨大メッセージを伝えた。","http://twitter.com/nomurahds/","http://twitter.com/","http://twitter.com/","http://twitter.com/nomurahds/status/542696658354438146","ja",0,100,0,0,"SOCIALMEDIA,SOCIALMEDIA_TWITTER","LINK",NA,NA,"","",NA,"[{""expended_url"":""http://www.sankei.com/world/news/141210/wor1412100033-n1.html"",""display_url"":""sankei.com/world/news/141…"",""url"":""http://t.co/YxDUOxYuWu""}]","",0,0,NA,NA,0,0,NA,NA,"FILTER / Cop20 / Nazca,SEARCH / Greenpeace / Greenpeace",0,0,5,0,0,0,0,0,0,0,0,0,0,4.324e+09,0,560,0,0,"","","","","",0,0,"tw:137716035",NA,"野村秀史",0,"DAY","UNKNOWN","http://pbs.twimg.com/profile_images/979057146/Image105_normal.JPG","nomurahds",NA,"Asia","Japan","jp","Tokyo","Tokyo",139.751407429,35.6850169058,"Asia","Japan","jp","Tokyo","Tokyo",139.751407429,35.6850169058,5,560,"5"
"http://twitter.com/72kh/status/542696654655078400","10/12/2014 16:05","10/12/2014 16:05","10/12/2014 16:18",NA,"グリーンピースが「ナスカの地上絵」付近に巨大落書き　ペルー政府激怒「深刻な影響があった」 blog.livedoor.jp/dqnplus/archiv…",NA,"グリーンピースが「ナスカの地上絵」付近に巨大落書き　ペルー政府激怒「深刻な影響があった」 http://t.co/YjuxOCR3w8","http://twitter.com/72kh/","http://twitter.com/","http://twitter.com/","http://twitter.com/72kh/status/542696654655078400","ja",0,100,0,0,"SOCIALMEDIA,SOCIALMEDIA_TWITTER","LINK",NA,NA,"","",NA,"[{""expended_url"":""http://blog.livedoor.jp/dqnplus/archives/1820861.html"",""display_url"":""blog.livedoor.jp/dqnplus/archiv…"",""url"":""http://t.co/YjuxOCR3w8""}]","",0,0,NA,NA,0,0,NA,NA,"FILTER / Cop20 / Nazca,SEARCH / Greenpeace / Greenpeace",0,0,2,0,0,0,0,0,0,0,0,0,0,4.324e+09,0,38832,0,0,"","","","","",0,0,"tw:78899035",NA,"なつき（林夏樹）",0,"DAY","FEMALE","http://pbs.twimg.com/profile_images/718869674/2_normal.jpg","72kh",NA,"Asia","Japan","jp","Tokyo","Tokyo",139.751407429,35.6850169058,"Asia","Japan","jp","Tokyo","Tokyo",139.751407429,35.6850169058,2,38832,"2"
"http://twitter.com/kouno0521/status/542696537499770881","10/12/2014 16:06","10/12/2014 16:05","10/12/2014 16:19",NA,"人類史上最大規模のクソリプ。この世からアカ消ししろ。 RT“@HuffPostJapan: 【New】ナスカの地上絵に落書き　グリーンピースをペルー政府が処罰へ（画像） huff.to/1zNTMDP pic.twitter.com/ywXa18UBKx”",NA,"人類史上最大規模のクソリプ。この世からアカ消ししろ。 RT“@HuffPostJapan: 【New】ナスカの地上絵に落書き　グリーンピースをペルー政府が処罰へ（画像） http://t.co/nLEOAoEwlq http://t.co/ywXa18UBKx”","http://twitter.com/kouno0521/","http://twitter.com/","http://twitter.com/","http://twitter.com/HuffPostJapan/status/542619856093605888","ja",0,100,0,0,"SOCIALMEDIA,SOCIALMEDIA_TWITTER","IMAGE",NA,NA,"hasImage,isComment,isTwitterReply","",NA,"[{""expended_url"":""http://twitter.com/HuffPostJapan/status/542619856093605888/photo/1"",""display_url"":""pic.twitter.com/ywXa18UBKx"",""url"":""http://t.co/ywXa18UBKx""},{""expended_url"":""http://huff.to/1zNTMDP"",""display_url"":""huff.to/1zNTMDP"",""url"":""http://t.co/nLEOAoEwlq""}]","http://pbs.twimg.com/media/B4fF4lIIAAA-H5x.jpg",0,0,NA,NA,0,0,NA,NA,"FILTER / Cop20 / Nazca,SEARCH / Greenpeace / Greenpeace",0,0,14,0,0,0,0,0,0,0,0,0,0,4.324e+09,0,5966,0,0,"","","","","",0,0,"tw:201291586",NA,"コウノ＠京都妖怪の人",0,"DAY","UNKNOWN","http://pbs.twimg.com/profile_images/1428677745/______2_normal.jpg","kouno0521",NA,"Asia","Japan","jp","Tokyo","Tokyo",139.751407429,35.6850169058,"Asia","Japan","jp","Tokyo","Tokyo",139.751407429,35.6850169058,14,5966,"14"
"http://twitter.com/hasiotakaharu/status/542694347309711360","10/12/2014 15:57","10/12/2014 15:56","10/12/2014 16:23",NA,"世界遺産ナスカの地上絵より自分たちの主張が大事なグリーンピースwww 頭おかしい奴の収容所なのかね、この手の団体は。 #敬神党 pic.twitter.com/k5iIMZ8Lj2",NA,"世界遺産ナスカの地上絵より自分たちの主張が大事なグリーンピースwww 頭おかしい奴の収容所なのかね、この手の団体は。 #敬神党 http://t.co/k5iIMZ8Lj2","http://twitter.com/hasiotakaharu/","http://twitter.com/","http://twitter.com/","http://twitter.com/hasiotakaharu/status/542694347309711360","ja",0,100,0,0,"SOCIALMEDIA,SOCIALMEDIA_TWITTER","IMAGE",NA,NA,"hasImage","",NA,"[{""expended_url"":""http://twitter.com/hasiotakaharu/status/542694347309711360/photo/1"",""display_url"":""pic.twitter.com/k5iIMZ8Lj2"",""url"":""http://t.co/k5iIMZ8Lj2""}]","http://pbs.twimg.com/media/B4gJmEnCUAA_8VW.jpg",0,0,NA,NA,0,0,NA,NA,"SEARCH / Greenpeace / Greenpeace,FILTER / Cop20 / Nazca",0,0,5,0,0,0,0,0,0,0,0,0,0,4.324e+09,0,6436,0,0,"","","","","",0,0,"tw:1348969424",NA,"尊皇国家復活を！フォロー願",0,"DAY","UNKNOWN","http://pbs.twimg.com/profile_images/378800000243936480/f894f1d3ec07904468e84647a5971dba_normal.jpeg","hasiotakaharu",NA,"Asia","Japan","jp","Tokyo","Tokyo",139.751407429,35.6850169058,"Asia","Japan","jp","Tokyo","Tokyo",139.751407429,35.6850169058,5,6436,"5"
"http://twitter.com/suzuki085/status/542693940000870400","10/12/2014 15:54","10/12/2014 15:54","10/12/2014 16:26",NA,"グリーンピースが「ナスカの地上絵」付近に巨大落書き　ペルー政府激怒「深刻な影響があった」 blog.livedoor.jp/dqnplus/archiv… こういう文化遺産を大切にしない（価値が分からない）破壊する人間って言うのは文明人としての程度が極めて低いってはっきりわかんだね",NA,"グリーンピースが「ナスカの地上絵」付近に巨大落書き　ペルー政府激怒「深刻な影響があった」 http://t.co/ru1SQVkMQN こういう文化遺産を大切にしない（価値が分からない）破壊する人間って言うのは文明人としての程度が極めて低いってはっきりわかんだね","http://twitter.com/suzuki085/","http://twitter.com/","http://twitter.com/","http://twitter.com/suzuki085/status/542693940000870400","ja",0,100,0,0,"SOCIALMEDIA,SOCIALMEDIA_TWITTER","LINK",NA,NA,"","",NA,"[{""expended_url"":""http://blog.livedoor.jp/dqnplus/archives/1820861.html"",""display_url"":""blog.livedoor.jp/dqnplus/archiv…"",""url"":""http://t.co/ru1SQVkMQN""}]","",0,0,NA,NA,0,0,NA,NA,"FILTER / Cop20 / Nazca,SEARCH / Greenpeace / Greenpeace",0,0,2,0,0,0,0,0,0,0,0,0,0,4.324e+09,0,605,0,0,"","","","","",0,0,"tw:172536979",NA,"鈴木",0,"DAY","UNKNOWN","http://pbs.twimg.com/profile_images/3609828919/4f52c00e13bdd7001124413beedd6f8f_normal.jpeg","suzuki085",NA,"Asia","Japan","jp","Tokyo","Tokyo",139.751407429,35.6850169058,"Asia","Japan","jp","Tokyo","Tokyo",139.751407429,35.6850169058,2,605,"2"
"http://twitter.com/moribito03/status/542693867259064320","10/12/2014 15:54","10/12/2014 15:54","10/12/2014 16:23",NA,"グリーンピースが「ナスカの地上絵」付近に巨大落書き　ペルー政府激怒「深刻な影響があった」 : 痛いニュース(ﾉ∀`) blog.livedoor.jp/dqnplus/archiv…何やってるんだ！もう( ＞Д＜；)",NA,"グリーンピースが「ナスカの地上絵」付近に巨大落書き　ペルー政府激怒「深刻な影響があった」 : 痛いニュース(ﾉ∀`) http://t.co/nDZi2ANQNS何やってるんだ！もう( ＞Д＜；)","http://twitter.com/moribito03/","http://twitter.com/","http://twitter.com/","http://twitter.com/moribito03/status/542693867259064320","ja",0,100,0,0,"SOCIALMEDIA,SOCIALMEDIA_TWITTER","LINK",NA,NA,"","",NA,"[{""expended_url"":""http://blog.livedoor.jp/dqnplus/archives/1820861.html"",""display_url"":""blog.livedoor.jp/dqnplus/archiv…"",""url"":""http://t.co/nDZi2ANQNS""}]","",0,0,NA,NA,0,0,NA,NA,"FILTER / Cop20 / Nazca,SEARCH / Greenpeace / Greenpeace",0,0,7,0,0,0,0,0,0,0,0,0,0,4.324e+09,0,556,0,0,"","","","","",0,0,"tw:2716335457",NA,"TAM(ガラクタ改造人間)",0,"DAY","FEMALE","http://pbs.twimg.com/profile_images/522424875097419777/-MJbXbj7_normal.jpeg","moribito03",NA,"Asia","Japan","jp","Tokyo","Tokyo",139.751407429,35.6850169058,"Asia","Japan","jp","Tokyo","Tokyo",139.751407429,35.6850169058,7,556,"7"
"http://twitter.com/Woyayuby/status/542692121690402817","10/12/2014 15:47","10/12/2014 15:47","10/12/2014 15:50",NA,"痛いニュース(ﾉ∀`):グリーンピースが「ナスカの地上絵」付近に巨大落書き　ペルー政府激怒「深刻な影響があった」 blog.livedoor.jp/dqnplus/archiv…　流石のクズオフクズ",NA,"痛いニュース(ﾉ∀`):グリーンピースが「ナスカの地上絵」付近に巨大落書き　ペルー政府激怒「深刻な影響があった」 http://t.co/KdZkdTeuHF　流石のクズオフクズ","http://twitter.com/Woyayuby/","http://twitter.com/","http://twitter.com/","http://twitter.com/Woyayuby/status/542692121690402817","ja",0,100,0,0,"SOCIALMEDIA,SOCIALMEDIA_TWITTER","LINK",NA,NA,"","",NA,"[{""expended_url"":""http://blog.livedoor.jp/dqnplus/archives/1820861.html"",""display_url"":""blog.livedoor.jp/dqnplus/archiv…"",""url"":""http://t.co/KdZkdTeuHF""}]","",0,0,NA,NA,0,0,NA,NA,"FILTER / Cop20 / Nazca,SEARCH / Greenpeace / Greenpeace",0,0,3,0,0,0,0,0,0,0,0,0,0,4.324e+09,0,345,0,0,"","","","","",0,0,"tw:74003180",NA,"をやゆび",0,"DAY","UNKNOWN","http://pbs.twimg.com/profile_images/2940214778/a1bf848664fa2ef37162ea9d52be487a_normal.png","Woyayuby",NA,"Asia","Japan","jp","Tokyo","Tokyo",139.751407429,35.6850169058,"Asia","Japan","jp","Tokyo","Tokyo",139.751407429,35.6850169058,3,345,"3"
